order_id,customer_id,order_date,sales_channel,payment_method
ORD-03261,CUST-0353,2025-12-01,Marketplace,Credit Card
ORD-03262,CUST-0284,2024-03-30,Phone Order,Credit Card
ORD-03263,CUST-0124,2025-10-29,Online,Debit Card
ORD-03264,CUST-0367,2025-10-18,Online,Cash
ORD-03265,CUST-0052,2025-08-02,Phone Order,Credit Card
ORD-03266,CUST-0336,2025-08-12,In-Store,Debit Card
ORD-03267,CUST-0555,2024-08-08,Online,Debit Card
ORD-03268,CUST-0533,2024-09-17,Online,PayPal
ORD-03269,CUST-0225,2025-03-25,In-Store,Credit Card
ORD-03270,CUST-0158,2025-02-06,Online,Cash
ORD-03271,CUST-0140,2024-02-19,In-Store,PayPal
ORD-03272,CUST-0157,2025-12-28,In-Store,Gift Card
ORD-03273,CUST-0175,2024-03-28,Marketplace,Cash
ORD-03274,CUST-0092,2024-06-11,Online,Credit Card
ORD-03275,CUST-0525,2024-09-30,Online,Credit Card
ORD-03276,CUST-0577,2025-12-14,In-Store,Credit Card
ORD-03277,CUST-0307,2024-04-08,Marketplace,Debit Card
ORD-03278,CUST-0283,2025-09-26,In-Store,Debit Card
ORD-03279,CUST-0327,2025-08-19,Marketplace,Credit Card
ORD-03280,CUST-0314,2024-08-15,Phone Order,Credit Card
ORD-03281,CUST-0003,2025-08-19,Online,Debit Card
ORD-03282,CUST-0053,2025-11-10,Online,Credit Card
ORD-03283,CUST-0247,2025-11-10,Online,Cash
ORD-03284,CUST-0375,2025-04-24,Phone Order,Credit Card
ORD-03285,CUST-0500,2024-11-12,Online,Debit Card
ORD-03286,CUST-0566,2024-01-19,Marketplace,Debit Card
ORD-03287,CUST-0514,2024-04-10,In-Store,Credit Card
ORD-03288,CUST-0269,2025-10-05,In-Store,PayPal
ORD-03289,CUST-0002,2024-11-03,Online,Credit Card
ORD-03290,CUST-0605,2025-05-15,In-Store,PayPal
ORD-03291,CUST-0291,2025-01-16,In-Store,Credit Card
ORD-03292,CUST-0104,2024-01-20,Online,Credit Card
ORD-03293,CUST-0589,2024-02-04,In-Store,Credit Card
ORD-03294,CUST-0374,2025-08-15,Marketplace,Credit Card
ORD-03295,CUST-0203,2025-03-14,In-Store,Credit Card
ORD-03296,CUST-0277,2024-03-28,Phone Order,Credit Card
ORD-03297,CUST-0480,2024-11-13,Online,Debit Card
ORD-03298,CUST-0275,2025-06-16,Phone Order,Credit Card
ORD-03299,CUST-0374,2025-07-28,Marketplace,Credit Card
ORD-03300,CUST-0426,2024-08-30,Marketplace,Credit Card
ORD-03301,CUST-0536,2025-02-03,Online,Debit Card
ORD-03302,CUST-0171,2024-03-18,Online,Debit Card
ORD-03303,CUST-0560,2025-08-04,Marketplace,Credit Card
ORD-03304,CUST-0271,2025-10-06,In-Store,Credit Card
ORD-03305,CUST-0113,2025-06-17,Online,PayPal
ORD-03306,CUST-0193,2025-06-07,Phone Order,PayPal
ORD-03307,CUST-0553,2024-04-12,In-Store,Credit Card
ORD-03308,CUST-0392,2025-11-17,Online,Credit Card
ORD-03309,CUST-0332,2024-09-30,Phone Order,Cash
ORD-03310,CUST-0399,2024-01-12,Online,Debit Card
ORD-03311,CUST-0446,2024-04-21,Phone Order,Credit Card
ORD-03312,CUST-0068,2025-10-13,Online,Cash
ORD-03313,CUST-0307,2024-04-15,In-Store,PayPal
ORD-03314,CUST-0397,2024-10-31,In-Store,PayPal
ORD-03315,CUST-0086,2025-02-14,Online,PayPal
ORD-03316,CUST-0499,2025-10-22,Online,Credit Card
ORD-03317,CUST-0071,2025-01-17,In-Store,Credit Card
ORD-03318,CUST-0121,2024-12-06,Marketplace,Credit Card
ORD-03319,CUST-0350,2024-06-24,Online,Credit Card
ORD-03320,CUST-0026,2025-07-17,In-Store,Credit Card
ORD-03321,CUST-0516,2024-11-01,Online,PayPal
ORD-03322,CUST-0492,2024-11-14,Online,Credit Card
ORD-03323,CUST-0312,2024-02-18,Marketplace,PayPal
ORD-03324,CUST-0339,2025-01-11,In-Store,Debit Card
ORD-03325,CUST-0084,2025-05-12,In-Store,Credit Card
ORD-03326,CUST-0392,2024-01-05,Online,Gift Card
ORD-03327,CUST-0569,2025-08-27,Online,Credit Card
ORD-03328,CUST-0447,2024-03-03,Online,Credit Card
ORD-03329,CUST-0239,2024-03-22,In-Store,Credit Card
ORD-03330,CUST-0431,2025-04-07,Online,PayPal
ORD-03331,CUST-0547,2024-02-14,In-Store,PayPal
ORD-03332,CUST-0598,2025-01-03,Marketplace,PayPal
ORD-03333,CUST-0590,2025-04-29,Online,Cash
ORD-03334,CUST-0467,2024-06-04,Online,PayPal
ORD-03335,CUST-0026,2024-07-27,In-Store,Debit Card
ORD-03336,CUST-0427,2024-01-12,Marketplace,Credit Card
ORD-03337,CUST-0224,2025-06-15,Online,Credit Card
ORD-03338,CUST-0611,2025-01-18,Online,PayPal
ORD-03339,CUST-0386,2024-08-16,In-Store,Debit Card
ORD-03340,CUST-0127,2024-05-13,In-Store,Credit Card
ORD-03341,CUST-0172,2024-10-21,Online,Credit Card
ORD-03342,CUST-0411,2025-12-26,Marketplace,PayPal
ORD-03343,CUST-0144,2025-09-05,Online,Credit Card
ORD-03344,CUST-0260,2025-06-27,Marketplace,Debit Card
ORD-03345,CUST-0533,2024-01-11,Online,Credit Card
ORD-03346,CUST-0571,2025-03-10,In-Store,Debit Card
ORD-03347,CUST-0173,2024-05-05,Online,Credit Card
ORD-03348,CUST-0425,2024-08-01,Phone Order,PayPal
ORD-03349,CUST-0532,2025-05-23,Online,PayPal
ORD-03350,CUST-0371,2025-02-22,Online,PayPal
ORD-03351,CUST-0188,2025-07-08,In-Store,Credit Card
ORD-03352,CUST-0540,2025-05-14,Online,PayPal
ORD-03353,CUST-0004,2024-03-25,In-Store,Credit Card
ORD-03354,CUST-0070,2024-02-26,Marketplace,Credit Card
ORD-03355,CUST-0416,2025-11-28,In-Store,Credit Card
ORD-03356,CUST-0408,2024-02-26,In-Store,Cash
ORD-03357,CUST-0382,2025-06-03,Phone Order,Credit Card
ORD-03358,CUST-0011,2025-03-12,Online,Credit Card
ORD-03359,CUST-0138,2025-02-14,In-Store,Credit Card
ORD-03360,CUST-0046,2024-04-19,In-Store,Debit Card
ORD-03361,CUST-0244,2024-08-20,In-Store,Gift Card
ORD-03362,CUST-0349,2025-06-01,Online,Cash
ORD-03363,CUST-0217,2025-09-10,In-Store,Credit Card
ORD-03364,CUST-0114,2024-11-13,Marketplace,Credit Card
ORD-03365,CUST-0072,2024-07-01,Online,Debit Card
ORD-03366,CUST-0314,2024-07-21,In-Store,Credit Card
ORD-03367,CUST-0488,2024-04-22,Online,Credit Card
ORD-03368,CUST-0232,2024-10-03,Marketplace,Debit Card
ORD-03369,CUST-0052,2025-08-04,Online,Debit Card
ORD-03370,CUST-0392,2025-12-12,Marketplace,PayPal
ORD-03371,CUST-0034,2024-08-14,Online,Debit Card
ORD-03372,CUST-0061,2024-04-12,In-Store,Credit Card
ORD-03373,CUST-0187,2025-02-09,Online,Credit Card
ORD-03374,CUST-0068,2025-06-18,Online,Cash
ORD-03375,CUST-0249,2025-10-24,Marketplace,Debit Card
ORD-03376,CUST-0173,2024-06-19,Online,Cash
ORD-03377,CUST-0039,2025-12-21,Phone Order,Credit Card
ORD-03378,CUST-0516,2025-05-15,Online,PayPal
ORD-03379,CUST-0128,2025-02-14,In-Store,Debit Card
ORD-03380,CUST-0314,2024-08-24,In-Store,Credit Card
ORD-03381,CUST-0605,2024-07-06,Marketplace,PayPal
ORD-03382,CUST-0468,2024-07-21,Online,PayPal
ORD-03383,CUST-0214,2024-02-21,Online,Credit Card
ORD-03384,CUST-0584,2025-07-05,Online,PayPal
ORD-03385,CUST-0129,2024-09-11,Marketplace,Credit Card
ORD-03386,CUST-0274,2025-10-11,Phone Order,Credit Card
ORD-03387,CUST-0307,2024-12-15,Online,Credit Card
ORD-03388,CUST-0037,2025-05-12,Marketplace,Credit Card
ORD-03389,CUST-0354,2024-01-22,Online,PayPal
ORD-03390,CUST-0322,2025-01-01,In-Store,Credit Card
ORD-03391,CUST-0138,2024-03-17,In-Store,Cash
ORD-03392,CUST-0470,2025-03-22,Phone Order,Credit Card
ORD-03393,CUST-0431,2025-09-01,Online,Cash
ORD-03394,CUST-0608,2024-02-08,Online,Credit Card
ORD-03395,CUST-0498,2025-06-09,In-Store,Debit Card
ORD-03396,CUST-0249,2025-07-22,In-Store,Credit Card
ORD-03397,CUST-0431,2025-09-02,Online,Credit Card
ORD-03398,CUST-0571,2025-07-03,Marketplace,Credit Card
ORD-03399,CUST-0500,2024-06-09,Marketplace,PayPal
ORD-03400,CUST-0030,2025-06-30,Online,PayPal
ORD-03401,CUST-0262,2024-12-20,Phone Order,Debit Card
ORD-03402,CUST-0493,2024-09-26,In-Store,Cash
ORD-03403,CUST-0504,2024-04-13,Online,Credit Card
ORD-03404,CUST-0255,2024-04-01,In-Store,Cash
ORD-03405,CUST-0355,2025-03-14,Online,PayPal
ORD-03406,CUST-0248,2024-01-19,In-Store,Credit Card
ORD-03407,CUST-0290,2025-07-14,In-Store,Credit Card
ORD-03408,CUST-0351,2024-10-29,In-Store,Credit Card
ORD-03409,CUST-0318,2025-01-21,Online,Credit Card
ORD-03410,CUST-0226,2025-11-18,Online,Credit Card
ORD-03411,CUST-0232,2024-01-19,In-Store,Gift Card
ORD-03412,CUST-0423,2024-11-17,Phone Order,Credit Card
ORD-03413,CUST-0387,2024-06-09,Online,Credit Card
ORD-03414,CUST-0392,2025-04-24,Online,PayPal
ORD-03415,CUST-0013,2024-12-10,Online,Credit Card
ORD-03416,CUST-0223,2025-08-16,Online,Debit Card
ORD-03417,CUST-0427,2024-03-25,Online,Credit Card
ORD-03418,CUST-0016,2024-05-28,Online,Gift Card
ORD-03419,CUST-0308,2025-01-10,Online,Cash
ORD-03420,CUST-0270,2024-05-04,In-Store,Credit Card
ORD-03421,CUST-0514,2025-08-04,Marketplace,Credit Card
ORD-03422,CUST-0323,2025-01-22,Phone Order,Debit Card
ORD-03423,CUST-0566,2025-11-16,Marketplace,Credit Card
ORD-03424,CUST-0351,2024-03-28,In-Store,Credit Card
ORD-03425,CUST-0515,2025-01-04,Online,Debit Card
ORD-03426,CUST-0465,2024-04-12,Online,PayPal
ORD-03427,CUST-0400,2024-10-05,Online,Credit Card
ORD-03428,CUST-0461,2024-09-28,Online,Debit Card
ORD-03429,CUST-0235,2025-02-06,In-Store,Gift Card
ORD-03430,CUST-0018,2024-08-17,Online,PayPal
ORD-03431,CUST-0407,2024-09-04,Online,PayPal
ORD-03432,CUST-0303,2025-02-20,Marketplace,Credit Card
ORD-03433,CUST-0063,2024-10-14,Online,Cash
ORD-03434,CUST-0532,2025-08-28,Online,Credit Card
ORD-03435,CUST-0110,2024-01-26,Phone Order,Cash
ORD-03436,CUST-0228,2025-10-31,In-Store,Debit Card
ORD-03437,CUST-0114,2024-03-16,Online,Debit Card
ORD-03438,CUST-0366,2024-12-08,Marketplace,Credit Card
ORD-03439,CUST-0311,2025-11-10,In-Store,Credit Card
ORD-03440,CUST-0369,2024-09-06,Marketplace,Cash
ORD-03441,CUST-0115,2025-09-20,In-Store,PayPal
ORD-03442,CUST-0311,2025-03-13,In-Store,Credit Card
ORD-03443,CUST-0358,2025-06-22,Online,Credit Card
ORD-03444,CUST-0095,2024-09-24,In-Store,Gift Card
ORD-03445,CUST-0104,2025-05-04,Marketplace,PayPal
ORD-03446,CUST-0602,2025-07-24,In-Store,Cash
ORD-03447,CUST-0459,2024-01-16,Online,Credit Card
ORD-03448,CUST-0554,2025-02-08,Online,PayPal
ORD-03449,CUST-0114,2025-11-14,Marketplace,Credit Card
ORD-03450,CUST-0527,2024-03-24,Online,Credit Card
ORD-03451,CUST-0144,2025-11-01,Marketplace,Debit Card
ORD-03452,CUST-0575,2025-02-18,In-Store,Credit Card
ORD-03453,CUST-0372,2024-11-20,In-Store,Credit Card
ORD-03454,CUST-0140,2024-05-23,Online,Credit Card
ORD-03455,CUST-0125,2025-05-07,Online,Debit Card
ORD-03456,CUST-0447,2025-09-14,Online,Debit Card
ORD-03457,CUST-0250,2024-05-30,Online,Debit Card
ORD-03458,CUST-0352,2024-05-23,Marketplace,Debit Card
ORD-03459,CUST-0620,2025-10-01,In-Store,PayPal
ORD-03460,CUST-0425,2024-09-20,Online,PayPal
ORD-03461,CUST-0440,2025-12-21,In-Store,Credit Card
ORD-03462,CUST-0228,2024-08-14,Online,Credit Card
ORD-03463,CUST-0357,2025-08-31,In-Store,PayPal
ORD-03464,CUST-0171,2025-05-08,In-Store,Cash
ORD-03465,CUST-0156,2024-01-17,In-Store,Credit Card
ORD-03466,CUST-0405,2024-01-24,Online,Credit Card
ORD-03467,CUST-0604,2025-08-04,Phone Order,Credit Card
ORD-03468,CUST-0201,2025-09-08,Marketplace,Gift Card
ORD-03469,CUST-0076,2024-03-06,In-Store,Credit Card
ORD-03470,CUST-0403,2025-10-30,Online,Credit Card
ORD-03471,CUST-0165,2024-07-29,Online,PayPal
ORD-03472,CUST-0592,2024-06-19,In-Store,Gift Card
ORD-03473,CUST-0041,2025-04-28,In-Store,Debit Card
ORD-03474,CUST-0438,2024-12-27,Marketplace,Credit Card
ORD-03475,CUST-0564,2024-10-29,Online,Credit Card
ORD-03476,CUST-0068,2024-06-09,In-Store,PayPal
ORD-03477,CUST-0526,2024-04-27,In-Store,PayPal
ORD-03478,CUST-0133,2024-09-03,Online,Credit Card
ORD-03479,CUST-0282,2024-07-21,Phone Order,Credit Card
ORD-03480,CUST-0145,2025-07-27,Online,Debit Card
ORD-03481,CUST-0313,2024-01-10,Online,Cash
ORD-03482,CUST-0020,2025-02-02,Online,Credit Card
ORD-03483,CUST-0029,2024-04-12,Online,Debit Card
ORD-03484,CUST-0601,2024-05-12,Online,Credit Card
ORD-03485,CUST-0418,2025-09-22,In-Store,PayPal
ORD-03486,CUST-0167,2025-12-26,Online,Credit Card
ORD-03487,CUST-0566,2024-02-19,Online,PayPal
ORD-03488,CUST-0241,2024-12-24,Marketplace,PayPal
ORD-03489,CUST-0338,2024-06-11,Marketplace,Credit Card
ORD-03490,CUST-0283,2025-06-28,In-Store,Gift Card
ORD-03491,CUST-0547,2025-06-03,Online,PayPal
ORD-03492,CUST-0135,2024-07-01,In-Store,Cash
ORD-03493,CUST-0186,2024-02-16,Online,PayPal
ORD-03494,CUST-0193,2025-04-04,Phone Order,PayPal
ORD-03495,CUST-0422,2024-05-26,Online,Credit Card
ORD-03496,CUST-0476,2024-02-09,Marketplace,Credit Card
ORD-03497,CUST-0610,2025-01-19,Online,Cash
ORD-03498,CUST-0134,2025-11-18,In-Store,Debit Card
ORD-03499,CUST-0109,2024-04-29,In-Store,PayPal
ORD-03500,CUST-0108,2025-10-10,Marketplace,Credit Card
ORD-03501,CUST-0554,2025-06-15,In-Store,Cash
ORD-03502,CUST-0575,2025-09-21,In-Store,Debit Card
ORD-03503,CUST-0590,2025-04-23,Online,Credit Card
ORD-03504,CUST-0305,2024-10-10,Online,PayPal
ORD-03505,CUST-0413,2025-08-18,Marketplace,Credit Card
ORD-03506,CUST-0463,2024-12-29,Phone Order,Credit Card
ORD-03507,CUST-0215,2025-09-17,In-Store,Cash
ORD-03508,CUST-0440,2025-01-07,In-Store,Credit Card
ORD-03509,CUST-0074,2025-01-22,In-Store,Credit Card
ORD-03510,CUST-0478,2025-04-21,Phone Order,Credit Card
ORD-03511,CUST-0514,2024-11-25,Online,Credit Card
ORD-03512,CUST-0568,2024-12-07,In-Store,Credit Card
ORD-03513,CUST-0403,2024-11-18,Online,Credit Card
ORD-03514,CUST-0609,2025-12-07,Online,Credit Card
ORD-03515,CUST-0435,2025-09-19,Online,Credit Card
ORD-03516,CUST-0463,2024-02-12,Marketplace,Credit Card
ORD-03517,CUST-0429,2024-11-12,Online,Cash
ORD-03518,CUST-0578,2024-09-12,Marketplace,Debit Card
ORD-03519,CUST-0555,2025-10-26,Online,PayPal
ORD-03520,CUST-0362,2024-09-11,In-Store,Cash
ORD-03521,CUST-0218,2025-12-23,Online,Credit Card
ORD-03522,CUST-0141,2025-05-14,Online,Gift Card
ORD-03523,CUST-0251,2025-02-13,In-Store,PayPal
ORD-03524,CUST-0411,2024-04-16,Online,Debit Card
ORD-03525,CUST-0177,2024-02-09,Online,Debit Card
ORD-03526,CUST-0614,2025-05-02,Marketplace,Cash
ORD-03527,CUST-0237,2025-08-25,In-Store,Cash
ORD-03528,CUST-0151,2024-04-25,Online,Credit Card
ORD-03529,CUST-0044,2024-02-26,Marketplace,Credit Card
ORD-03530,CUST-0287,2024-07-05,Online,Credit Card
ORD-03531,CUST-0561,2024-05-28,Online,Credit Card
ORD-03532,CUST-0027,2024-03-22,Phone Order,Credit Card
ORD-03533,CUST-0582,2025-03-02,Marketplace,PayPal
ORD-03534,CUST-0351,2024-06-30,Online,Credit Card
ORD-03535,CUST-0004,2025-12-14,In-Store,Credit Card
ORD-03536,CUST-0527,2025-05-27,In-Store,Cash
ORD-03537,CUST-0614,2024-05-19,In-Store,Gift Card
ORD-03538,CUST-0505,2024-03-17,In-Store,Cash
ORD-03539,CUST-0528,2024-01-11,Marketplace,Credit Card
ORD-03540,CUST-0597,2025-06-20,Online,Credit Card
ORD-03541,CUST-0370,2024-08-31,Phone Order,Debit Card
ORD-03542,CUST-0591,2025-09-10,Online,Debit Card
ORD-03543,CUST-0410,2025-05-12,Marketplace,Credit Card
ORD-03544,CUST-0057,2025-04-27,Marketplace,Credit Card
ORD-03545,CUST-0454,2025-09-03,Online,PayPal
ORD-03546,CUST-0585,2024-01-01,Online,Credit Card
ORD-03547,CUST-0485,2024-06-16,In-Store,Cash
ORD-03548,CUST-0013,2025-11-21,Online,Cash
ORD-03549,CUST-0342,2025-10-17,Online,Debit Card
ORD-03550,CUST-0355,2024-06-03,Online,Debit Card
ORD-03551,CUST-0116,2024-12-23,Marketplace,Credit Card
ORD-03552,CUST-0245,2025-04-14,Phone Order,Gift Card
ORD-03553,CUST-0547,2024-04-27,In-Store,Cash
ORD-03554,CUST-0372,2025-06-17,Online,PayPal
ORD-03555,CUST-0346,2025-05-30,Online,Credit Card
ORD-03556,CUST-0028,2025-08-01,In-Store,Debit Card
ORD-03557,CUST-0149,2025-03-27,In-Store,Credit Card
ORD-03558,CUST-0568,2025-11-15,Phone Order,Credit Card
ORD-03559,CUST-0591,2025-02-25,Online,Debit Card
ORD-03560,CUST-0282,2025-12-10,Phone Order,Debit Card
ORD-03561,CUST-0138,2024-01-09,Online,Credit Card
ORD-03562,CUST-0562,2024-04-14,In-Store,Credit Card
ORD-03563,CUST-0262,2025-09-15,In-Store,Credit Card
ORD-03564,CUST-0561,2024-09-15,In-Store,Gift Card
ORD-03565,CUST-0186,2025-03-09,Online,Cash
ORD-03566,CUST-0473,2025-04-26,Online,Credit Card
ORD-03567,CUST-0140,2025-08-18,Phone Order,Gift Card
ORD-03568,CUST-0465,2024-12-06,In-Store,Credit Card
ORD-03569,CUST-0294,2024-10-28,In-Store,Credit Card
ORD-03570,CUST-0136,2025-12-19,Marketplace,Cash
ORD-03571,CUST-0344,2025-09-20,Online,Credit Card
ORD-03572,CUST-0307,2024-09-04,Online,Credit Card
ORD-03573,CUST-0070,2025-07-03,Online,Debit Card
ORD-03574,CUST-0108,2024-05-13,In-Store,Credit Card
ORD-03575,CUST-0327,2025-12-14,Marketplace,Credit Card
ORD-03576,CUST-0170,2025-10-05,Marketplace,PayPal
ORD-03577,CUST-0536,2025-12-22,In-Store,Credit Card
ORD-03578,CUST-0280,2025-02-03,In-Store,PayPal
ORD-03579,CUST-0294,2025-04-04,Marketplace,Credit Card
ORD-03580,CUST-0172,2025-09-23,In-Store,Cash
ORD-03581,CUST-0213,2025-03-18,Phone Order,Debit Card
ORD-03582,CUST-0542,2025-04-18,In-Store,Gift Card
ORD-03583,CUST-0008,2025-02-20,Online,Debit Card
ORD-03584,CUST-0436,2024-06-26,Online,Debit Card
ORD-03585,CUST-0599,2025-04-26,Online,Cash
ORD-03586,CUST-0024,2024-11-15,In-Store,PayPal
ORD-03587,CUST-0346,2024-10-24,Marketplace,Debit Card
ORD-03588,CUST-0107,2025-03-01,In-Store,Debit Card
ORD-03589,CUST-0401,2024-12-17,Online,Credit Card
ORD-03590,CUST-0167,2024-10-17,In-Store,Credit Card
ORD-03591,CUST-0245,2025-11-24,In-Store,Cash
ORD-03592,CUST-0423,2024-01-25,In-Store,Debit Card
ORD-03593,CUST-0231,2024-09-07,In-Store,Credit Card
ORD-03594,CUST-0385,2024-05-27,In-Store,Credit Card
ORD-03595,CUST-0554,2025-11-20,Online,Credit Card
ORD-03596,CUST-0170,2025-06-07,Marketplace,Credit Card
ORD-03597,CUST-0596,2025-11-14,Marketplace,Credit Card
ORD-03598,CUST-0332,2025-10-26,Online,Debit Card
ORD-03599,CUST-0308,2025-06-10,Online,Cash
ORD-03600,CUST-0376,2024-05-26,Marketplace,Credit Card
